gene_name,baseMean,log2FoldChange,lfcSE,padj,n_cells_trt,n_cells_ctrl,drug,concentration,Cell_Name_Vevo,plate
PSMB7,234.05972290039062,-0.12437582015991211,0.11023273319005966,0.5741708874702454,1759,3407,Baicalin,0.05000000074505806,SW1417,4
PSMB6,48.7434196472168,-0.025694379583001137,0.25351208448410034,0.9729806780815125,1759,3407,Baicalin,0.05000000074505806,SW1417,4
PSMB8,31.273834228515625,-0.4581480026245117,0.3606312870979309,0.5107936263084412,1759,3407,Baicalin,0.05000000074505806,SW1417,4
PSMB10,29.908973693847656,-0.0044875177554786205,0.26458728313446045,0.995522141456604,1759,3407,Baicalin,0.05000000074505806,SW1417,4
PSMB5,66.13131713867188,-0.11834108829498291,0.20704951882362366,0.7919443845748901,1350,3407,Balsalazide (sodium hydrate),0.05000000074505806,SW1417,4
PSMB6,55.29255294799805,-0.0012046437477692962,0.20654968917369843,0.9979783892631531,1350,3407,Balsalazide (sodium hydrate),0.05000000074505806,SW1417,4
PSMB9,36.126014709472656,-0.6152900457382202,0.24850626289844513,0.09546519070863724,1350,3407,Balsalazide (sodium hydrate),0.05000000074505806,SW1417,4
PSMB5,66.02661895751953,-0.3167186677455902,0.2651025652885437,0.5118601322174072,1745,3407,Berbamine,0.05000000074505806,SW1417,4
PSMB6,59.892845153808594,0.010859392583370209,0.21652211248874664,0.9828653931617737,1745,3407,Berbamine,0.05000000074505806,SW1417,4
PSMB10,31.882789611816406,-0.007935406640172005,0.39294198155403137,0.9936091303825378,1745,3407,Berbamine,0.05000000074505806,SW1417,4
PSMB5,58.993446350097656,-0.17294390499591827,0.18968884646892548,0.6724997162818909,1481,3407,Berberine (chloride hydrate),0.05000000074505806,SW1417,4
PSMB6,53.65854263305664,0.12428557872772217,0.19694286584854126,0.7871086597442627,1481,3407,Berberine (chloride hydrate),0.05000000074505806,SW1417,4
PSMB10,21.10228157043457,-0.744659960269928,0.40306034684181213,0.2793380618095398,1481,3407,Berberine (chloride hydrate),0.05000000074505806,SW1417,4
PSMB9,36.050193786621094,-0.2798226475715637,0.24631349742412567,0.5719673037528992,1481,3407,Berberine (chloride hydrate),0.05000000074505806,SW1417,4
PSMB5,65.29986572265625,-0.31885606050491333,0.1984642744064331,0.43309035897254944,1700,3407,Bergenin,0.05000000074505806,SW1417,4
PSMB9,43.79726028442383,-0.08971444517374039,0.23048432171344757,0.9030069708824158,1700,3407,Bergenin,0.05000000074505806,SW1417,4
PSMB5,61.14472198486328,-0.3958519399166107,0.19056792557239532,0.2153254598379135,1472,3407,Bimatoprost,0.05000000074505806,SW1417,4
PSMB6,48.830657958984375,-0.3137119710445404,0.216721773147583,0.43918561935424805,1472,3407,Bimatoprost,0.05000000074505806,SW1417,4
PSMB8,33.92023468017578,0.03051474690437317,0.27447324991226196,0.9695078730583191,1472,3407,Bimatoprost,0.05000000074505806,SW1417,4
PSMB10,21.27935028076172,-1.4994454383850098,0.43562763929367065,0.014767145738005638,1472,3407,Bimatoprost,0.05000000074505806,SW1417,4
PSMB7,198.08465576171875,-0.25033289194107056,0.1128726527094841,0.1409669816493988,1375,3407,Busulfan,0.05000000074505806,SW1417,4
PSMB8,35.384063720703125,-0.05745043605566025,0.2524494230747223,0.9292784929275513,1375,3407,Busulfan,0.05000000074505806,SW1417,4
PSMB10,22.6348876953125,-0.5867397785186768,0.3704664409160614,0.34610506892204285,1375,3407,Busulfan,0.05000000074505806,SW1417,4
PSMB9,44.948974609375,-0.1431298553943634,0.2701934576034546,0.8093988299369812,1375,3407,Busulfan,0.05000000074505806,SW1417,4
PSMB5,62.0046501159668,-0.2634446918964386,0.35275018215179443,0.7228668332099915,1773,3407,Cepharanthine,0.05000000074505806,SW1417,4
PSMB8,32.43703842163086,-0.5077847242355347,0.3844055235385895,0.47281748056411743,1773,3407,Cepharanthine,0.05000000074505806,SW1417,4
PSMB10,25.184358596801758,-0.5640252828598022,0.30834901332855225,0.268393874168396,1773,3407,Cepharanthine,0.05000000074505806,SW1417,4
PSMB9,43.83262252807617,-0.027133172377943993,0.2670210003852844,0.9702010750770569,1773,3407,Cepharanthine,0.05000000074505806,SW1417,4
PSMB5,62.738346099853516,-0.25073865056037903,0.2297789603471756,0.6195968389511108,1672,3407,Chlorhexidine (diacetate),0.05000000074505806,SW1417,4
PSMB6,50.46146774291992,-0.3237559199333191,0.29600226879119873,0.617942214012146,1672,3407,Chlorhexidine (diacetate),0.05000000074505806,SW1417,4
PSMB6,56.054237365722656,0.6884576678276062,0.20061330497264862,0.02072509378194809,1351,3407,Ciclopirox,0.05000000074505806,SW1417,4
PSMB10,24.50811004638672,0.0881219357252121,0.28349876403808594,0.9148135185241699,1351,3407,Ciclopirox,0.05000000074505806,SW1417,4
PSMB5,82.2172622680664,-0.24751949310302734,0.21627482771873474,0.5349786281585693,2315,3407,Clonidine (hydrochloride),0.05000000074505806,SW1417,4
PSMB6,64.01164245605469,-0.5868019461631775,0.24486765265464783,0.10554490983486176,2315,3407,Clonidine (hydrochloride),0.05000000074505806,SW1417,4
PSMB8,41.50758743286133,-0.4353850483894348,0.253928542137146,0.2943924367427826,2315,3407,Clonidine (hydrochloride),0.05000000074505806,SW1417,4
PSMB10,29.166461944580078,-1.1230323314666748,0.2791486382484436,0.001396270701661706,2315,3407,Clonidine (hydrochloride),0.05000000074505806,SW1417,4
PSMB7,207.24636840820312,-0.27977254986763,0.11283649504184723,0.12745371460914612,1366,3407,Clotrimazole,0.05000000074505806,SW1417,4
PSMB5,66.07205200195312,-0.384933739900589,0.20913192629814148,0.26922211050987244,1812,3407,Cloxacillin (sodium),0.05000000074505806,SW1417,4
PSMB7,251.01327514648438,-0.11897556483745575,0.09987267851829529,0.5253760814666748,1812,3407,Cloxacillin (sodium),0.05000000074505806,SW1417,4
PSMB6,59.607357025146484,-0.01239685621112585,0.18719080090522766,0.9816875457763672,1812,3407,Cloxacillin (sodium),0.05000000074505806,SW1417,4
PSMB10,23.77471923828125,-0.661346971988678,0.2996947765350342,0.15629947185516357,1812,3407,Cloxacillin (sodium),0.05000000074505806,SW1417,4
PSMB6,52.48176574707031,-0.15071247518062592,0.21153531968593597,0.7849559187889099,1484,3407,Cysteamine (hydrochloride),0.05000000074505806,SW1417,4
PSMB5,58.2168083190918,-0.16098196804523468,0.190210223197937,0.672583281993866,1207,3407,Darinaparsin,0.05000000074505806,SW1417,4
PSMB6,45.825599670410156,-0.32282233238220215,0.2135247439146042,0.3796837627887726,1207,3407,Darinaparsin,0.05000000074505806,SW1417,4
PSMB8,33.609886169433594,0.17366334795951843,0.24396590888500214,0.7331395745277405,1207,3407,Darinaparsin,0.05000000074505806,SW1417,4
PSMB10,20.064498901367188,-0.7804537415504456,0.396161288022995,0.21632418036460876,1207,3407,Darinaparsin,0.05000000074505806,SW1417,4
PSMB9,34.44731140136719,-0.6354097127914429,0.28999119997024536,0.15940944850444794,1207,3407,Darinaparsin,0.05000000074505806,SW1417,4
PSMB5,60.82394027709961,-0.05355759710073471,0.19949473440647125,0.9268853068351746,1465,3407,Demeclocycline,0.05000000074505806,SW1417,4
PSMB6,46.3148307800293,0.2900400757789612,0.38006895780563354,0.7404371500015259,1465,3407,Demeclocycline,0.05000000074505806,SW1417,4
PSMB8,31.69941520690918,-0.19084036350250244,0.26280415058135986,0.754106342792511,1465,3407,Demeclocycline,0.05000000074505806,SW1417,4
PSMB10,18.413185119628906,-0.6929847598075867,0.3449205160140991,0.24092227220535278,1465,3407,Demeclocycline,0.05000000074505806,SW1417,4
PSMB9,38.59794998168945,0.08972559869289398,0.24898424744606018,0.8981518745422363,1465,3407,Demeclocycline,0.05000000074505806,SW1417,4
PSMB5,58.32554626464844,-0.11575721204280853,0.18924392759799957,0.7673402428627014,1459,3407,Diammonium Glycyrrhizinate,0.05000000074505806,SW1417,4
PSMB6,52.87451171875,0.08577883988618851,0.20444603264331818,0.8468339443206787,1459,3407,Diammonium Glycyrrhizinate,0.05000000074505806,SW1417,4
PSMB10,23.16114044189453,-0.7933537364006042,0.3415590524673462,0.119740329682827,1459,3407,Diammonium Glycyrrhizinate,0.05000000074505806,SW1417,4
PSMB5,63.4173583984375,-0.03229432925581932,0.18764036893844604,0.9529255628585815,1497,3407,Elagolix sodium,0.05000000074505806,SW1417,4
PSMB6,53.812686920166016,0.34733885526657104,0.23815660178661346,0.44540128111839294,1497,3407,Elagolix sodium,0.05000000074505806,SW1417,4
PSMB8,32.2525634765625,0.007212410680949688,0.28880488872528076,0.992566704750061,1497,3407,Elagolix sodium,0.05000000074505806,SW1417,4
PSMB10,25.840593338012695,-0.5393296480178833,0.3091854751110077,0.3299179673194885,1497,3407,Elagolix sodium,0.05000000074505806,SW1417,4
PSMB7,189.7377166748047,-0.19420351088047028,0.11673640459775925,0.34556785225868225,1248,3407,Fluvoxamine (maleate),0.05000000074505806,SW1417,4
PSMB8,36.957847595214844,0.6300275921821594,0.3224833607673645,0.24318285286426544,1248,3407,Fluvoxamine (maleate),0.05000000074505806,SW1417,4
PSMB7,228.74916076660156,-0.20566126704216003,0.10790595412254333,0.25174394249916077,1574,3407,Folic acid,0.05000000074505806,SW1417,4
PSMB9,38.530799865722656,-0.32158413529396057,0.2941819727420807,0.5772571563720703,1574,3407,Folic acid,0.05000000074505806,SW1417,4
PSMB5,54.921993255615234,-0.24224190413951874,0.20379133522510529,0.5869657397270203,1184,3407,Furosemide,0.05000000074505806,SW1417,4
PSMB6,44.936424255371094,-0.13553516566753387,0.2229384034872055,0.8199408054351807,1184,3407,Furosemide,0.05000000074505806,SW1417,4
PSMB8,27.692651748657227,-0.3774814009666443,0.28673097491264343,0.533168375492096,1184,3407,Furosemide,0.05000000074505806,SW1417,4
PSMB10,20.018266677856445,-0.4193776547908783,0.33629387617111206,0.5630006790161133,1184,3407,Furosemide,0.05000000074505806,SW1417,4
PSMB6,55.40087890625,-0.5125889182090759,0.19691185653209686,0.08856356889009476,2183,3407,Fusidic acid,0.05000000074505806,SW1417,4
PSMB8,36.02477264404297,-0.05501609668135643,0.25754207372665405,0.935699462890625,2183,3407,Fusidic acid,0.05000000074505806,SW1417,4
PSMB10,28.724946975708008,-0.7051405310630798,0.29954007267951965,0.13524797558784485,2183,3407,Fusidic acid,0.05000000074505806,SW1417,4
PSMB7,184.5505828857422,-0.5591728091239929,0.11088763177394867,2.9898741559009068e-05,1232,3407,Gallic acid (hydrate),0.05000000074505806,SW1417,4
PSMB8,35.43130874633789,0.2598268687725067,0.2550203800201416,0.5781403183937073,1232,3407,Gallic acid (hydrate),0.05000000074505806,SW1417,4
PSMB9,39.24618148803711,-0.008765973150730133,0.2894437611103058,0.9889450073242188,1232,3407,Gallic acid (hydrate),0.05000000074505806,SW1417,4
PSMB5,48.373260498046875,-0.49425503611564636,0.22779813408851624,0.15494433045387268,954,3407,Gallic acid,0.05000000074505806,SW1417,4
PSMB9,30.354442596435547,-0.32394933700561523,0.30016547441482544,0.5624049305915833,954,3407,Gallic acid,0.05000000074505806,SW1417,4
PSMB5,65.12809753417969,0.08919423073530197,0.26136428117752075,0.8983061909675598,1364,3407,Gemfibrozil,0.05000000074505806,SW1417,4
PSMB6,39.65674591064453,-0.4465576708316803,0.28002575039863586,0.4139288067817688,1364,3407,Gemfibrozil,0.05000000074505806,SW1417,4
PSMB8,40.02614974975586,0.7817003726959229,0.22076496481895447,0.014949018135666847,1364,3407,Gemfibrozil,0.05000000074505806,SW1417,4
PSMB10,22.46971893310547,0.165678009390831,0.3301212787628174,0.8428352475166321,1364,3407,Gemfibrozil,0.05000000074505806,SW1417,4
PSMB7,269.4754943847656,-0.3059554398059845,0.0946255549788475,0.019609879702329636,2023,3407,Goserelin (acetate),0.05000000074505806,SW1417,4
PSMB8,46.30144500732422,-0.05209363251924515,0.22095441818237305,0.927556574344635,2023,3407,Goserelin (acetate),0.05000000074505806,SW1417,4
PSMB9,54.377540588378906,-0.35705751180648804,0.2816869914531708,0.4957147240638733,2023,3407,Goserelin (acetate),0.05000000074505806,SW1417,4
PSMB7,224.31265258789062,-0.3497156798839569,0.10312037914991379,0.01884608156979084,1548,3407,Hexylresorcinol,0.05000000074505806,SW1417,4
PSMB8,36.66898727416992,0.18495774269104004,0.25518664717674255,0.7589595913887024,1548,3407,Hexylresorcinol,0.05000000074505806,SW1417,4
PSMB10,29.95770263671875,0.16298040747642517,0.28697073459625244,0.8215352892875671,1548,3407,Hexylresorcinol,0.05000000074505806,SW1417,4
PSMB9,42.96774673461914,0.05510469526052475,0.2321748435497284,0.9358887672424316,1548,3407,Hexylresorcinol,0.05000000074505806,SW1417,4
PSMB7,219.50619506835938,-0.05128142610192299,0.106920026242733,0.799083411693573,1715,3407,Homoharringtonine,0.05000000074505806,SW1417,4
PSMB7,228.7047882080078,-0.10815121978521347,0.10257302969694138,0.6131688356399536,1507,3407,Idarubicin (hydrochloride),0.05000000074505806,SW1417,4
PSMB8,34.424259185791016,-0.352162629365921,0.24206513166427612,0.4518668055534363,1507,3407,Idarubicin (hydrochloride),0.05000000074505806,SW1417,4
PSMB9,43.34407043457031,-0.04415478929877281,0.34090909361839294,0.9673742651939392,1507,3407,Idarubicin (hydrochloride),0.05000000074505806,SW1417,4
PSMB5,68.92495727539062,-0.19964009523391724,0.24717481434345245,0.7105582356452942,1682,3407,Isocorydine,0.05000000074505806,SW1417,4
PSMB6,55.92610549926758,-0.14521917700767517,0.19995929300785065,0.7460240125656128,1682,3407,Isocorydine,0.05000000074505806,SW1417,4
