Cell_Name_Vevo,drug,concentration,plate,position,delta,se,z,p,fdr
HCT15,Captopril,5.0,12,b2,-2.208162694238126,0.9318862717010181,-2.369562425474363,0.01780914839284344,0.20911540698353548
HCT15,Carbamazepine,0.050000000745058,10,b2,-0.3729433193802833,0.8178919429362991,-0.4559811630389538,0.648403523871306,0.8886466762681062
HCT15,Carbamazepine,0.5,11,b2,0.7001354843378067,0.8215613808138286,0.8522010657855669,0.39410250521314194,0.759959030437893
HCT15,Carbamazepine,5.0,12,b2,-0.1803453490138054,0.7186897173718512,-0.2509363145938742,0.8018633474783607,0.9452033547449625
HCT15,Carbidopa (monohydrate),0.050000000745058,13,b2,1.1878525614738464,0.559921151875941,2.1214639909460558,0.033882775135022934,0.2826885711462446
HCT15,Carbidopa (monohydrate),0.5,13,b2,0.7103504836559296,0.7225729813603561,0.9830847568069654,0.3255657258349025,0.7108749578904526
HCT15,Carbidopa (monohydrate),5.0,13,b2,-0.08801603317260742,0.9549258430824112,-0.09217054267638197,0.9265625419337788,0.9824318848323521
HCT15,Celecoxib,0.050000000745058,1,b2,-0.1919779777526856,0.8515209893491493,-0.22545301895543626,0.8216268699548727,0.9518674632762326
HCT15,Celecoxib,0.5,2,b2,0.1285913735628128,0.9241641268530318,0.1391434376496443,0.8893368037811994,0.972121408420279
HCT15,Celecoxib,5.0,3,b2,1.3224688470363617,1.2473540375798169,1.0602193180071686,0.28904483455261654,0.682981642426269
HCT15,Cepharanthine,0.050000000745058,4,b2,-1.0503252148628235,1.0753978804604816,-0.9766852194399694,0.32872501478272176,0.7137021312365908
HCT15,Cepharanthine,0.5,5,b2,-2.6535399854183197,2.0033682515059987,-1.3245393019598695,0.18532399934328014,0.5793725974061178
HCT15,Cepharanthine,5.0,6,b2,-3.0850689709186554,2.000350101175961,-1.5422645111498294,0.1230093291767983,0.49298619720367926
HCT15,Cepharanthine,5.0,14,b2,-2.1876156628131866,1.2534083450758535,-1.7453335709846394,0.08092682151276968,0.4136192683971527
HCT15,Chlorhexidine (diacetate),0.050000000745058,4,b2,0.23174110800027847,1.0006600748439225,0.231588242427304,0.8168578404562487,0.9508555322655026
HCT15,Chlorhexidine (diacetate),0.5,5,b2,0.4218086302280425,0.647991415249881,0.6509478679827617,0.5150801399607626,0.8267136189688336
HCT15,Chlorhexidine (diacetate),0.5,13,b2,1.2501266300678253,0.7311827279820754,1.7097321671122292,0.08731541158418447,0.42705790687812345
HCT15,Chlorhexidine (diacetate),5.0,6,b2,-0.3519176039844752,0.591996784738726,-0.5944586407505436,0.5522053971625989,0.8443053314447583
HCT15,Chlorhexidine (diacetate),5.0,14,b2,-0.8480489253997803,1.1634365619775744,-0.7289172036662595,0.4660523106019798,0.8018147493430207
HCT15,Ciclopirox,0.050000000745058,4,b2,-0.7087125778198242,1.1713116259276501,-0.6050589459987142,0.5451398310496438,0.8415794380926069
HCT15,Ciclopirox,0.5,5,b2,-0.5568985641002655,0.7757414108830955,-0.7178920143844046,0.4728238720899043,0.8053878796343321
HCT15,Ciclopirox,5.0,6,b2,0.1863205283880234,0.822792081195855,0.22644910256941597,0.8208521412800633,0.9516601857849841
HCT15,Ciclopirox,5.0,14,b2,2.4574190713465214,1.507276460546508,1.6303704965016907,0.10302321631126847,0.4577355510569352
HCT15,Cilostazol,0.050000000745058,7,b2,-1.2701776772737503,1.3730729563861084,-0.9250620452221449,0.35493363444671655,0.7314697446305922
HCT15,Cilostazol,0.5,8,b2,-1.5270141158252954,1.194304791650359,-1.2785799123481532,0.20104502746153796,0.5972801310087598
HCT15,Cilostazol,5.0,9,b2,0.3331284373998642,0.8549679348323814,0.3896385160516866,0.6968038670111019,0.9085999151420595
HCT15,Cinacalcet,0.050000000745058,10,b2,-1.2969903349876404,1.3043851813016072,-0.9943307801867332,0.32006185522453834,0.7067554497557597
HCT15,Cinacalcet,0.5,11,b2,-1.4496786445379257,1.5118966026546652,-0.9588477426250618,0.33763545376247805,0.7205687412839749
HCT15,Cinacalcet,5.0,12,b2,0.4343438223004341,0.4635963658702309,0.9369008350294422,0.3488095696402149,0.7276743422142432
HCT15,Citalopram (hydrobromide),0.050000000745058,10,b2,0.38265542685985554,0.6352246182162437,0.6023938869598277,0.5469119781759133,0.8423729342239595
HCT15,Citalopram (hydrobromide),0.5,11,b2,-2.3396222591400146,2.113283705240883,-1.1071027772266537,0.26824949494734307,0.6655961150248009
HCT15,Citalopram (hydrobromide),5.0,12,b2,-0.5000696778297424,0.790346339224903,-0.6327222041923589,0.5269150672689777,0.8327121532212532
HCT15,Clobetasol propionate,0.050000000745058,10,b2,0.8908628225326538,1.078734225055055,0.8258408807667035,0.4088943604532195,0.7685948072741167
HCT15,Clobetasol propionate,0.5,11,b2,0.1989887207746505,0.897068652839734,0.22182106145916222,0.8244531831952725,0.9530400935636724
HCT15,Clobetasol propionate,5.0,12,b2,-1.5592070668935778,0.6471453033776718,-2.409361636027558,0.015980454296100524,0.199044493724976
HCT15,Clofarabine,0.050000000745058,7,b2,0.8323920965194701,0.9179999525021889,0.9067452500957349,0.3645415284678275,0.7396566671218235
HCT15,Clofarabine,0.5,8,b2,1.7893767692148685,0.6801812769789523,2.6307351139720354,0.008520041370728188,0.14294004237001054
HCT15,Clofarabine,5.0,9,b2,1.7428271602839231,0.9890774121882652,1.7620735635121207,0.07805686924512463,0.4078664931947255
HCT15,Clonidine (hydrochloride),0.050000000745058,4,b2,-0.19425889849662786,1.095345398601755,-0.1773494449738008,0.8592339148181348,0.9638828578199032
HCT15,Clonidine (hydrochloride),0.5,5,b2,-0.29831077158451086,0.7952712488091402,-0.37510569133639515,0.707581864488745,0.9121041789583991
HCT15,Clonidine (hydrochloride),5.0,6,b2,-0.5418262183666229,0.43362227693351896,-1.249535015124911,0.21146945482487345,0.6081759338791483
HCT15,Clonidine (hydrochloride),5.0,14,b2,0.03289663791656494,1.183813078363964,0.02778870965171991,0.9778306708793891,0.9952252481480071
HCT15,Clopidogrel,0.050000000745058,10,b2,0.1201046016067265,0.7847207346901363,0.15305394173654957,0.8783557370038005,0.9690162539996527
HCT15,Clopidogrel,0.5,11,b2,0.6537878215312957,0.7994091374191226,0.8178388148552285,0.41344923123061883,0.7718390992352835
HCT15,Clopidogrel,5.0,12,b2,0.6381711587309837,0.5112976720294365,1.2481401610884761,0.21197973303518025,0.608535555892743
HCT15,Clotrimazole,0.050000000745058,4,b2,-0.42175813019275676,0.9257196389236144,-0.45560028377831363,0.6486774390452988,0.8887041420458297
HCT15,Clotrimazole,0.5,5,b2,-0.3489309996366501,0.839964904253226,-0.4154114033453201,0.6778407602357129,0.9012441635272342
HCT15,Clotrimazole,5.0,6,b2,0.35536861419677723,0.8661345207608668,0.4102926343180493,0.6815912946216821,0.902892550050352
HCT15,Clotrimazole,5.0,14,b2,-0.0865062959492206,1.0376466864554166,-0.08336777544650062,0.9335591107578063,0.9846453363022387
HCT15,Cloxacillin (sodium),0.050000000745058,4,b2,0.5247177183628082,0.8073677128089511,0.6499116945576607,0.5157492636828731,0.8270979044747049
HCT15,Cloxacillin (sodium),0.5,5,b2,-0.8115131221711636,0.9565559283791499,-0.8483697587304109,0.3962320789782451,0.7616807592300625
HCT15,Cloxacillin (sodium),5.0,6,b2,-0.1360399574041366,0.5905420377514878,-0.2303645612124653,0.8178084966942398,0.9510818905493749
HCT15,Cloxacillin (sodium),5.0,14,b2,2.609574794769287,1.0302663323613332,2.532912813707341,0.011311908485199685,0.16674159938014493
HCT15,Cobimetinib,0.050000000745058,7,b2,0.21613329648971558,1.1074570025306665,0.19516179499143188,0.8452662871038044,0.959389251712666
HCT15,Cobimetinib,0.5,8,b2,1.2332448959350586,0.7101856344080552,1.7365106194565272,0.08247358831436818,0.41736744609474075
HCT15,Cobimetinib,5.0,9,b2,-0.30378854274749745,1.2582015205607242,-0.24144665046352232,0.8092089601498191,0.9478913028200002
HCT15,Crizotinib (hydrochloride),0.050000000745058,10,b2,0.2537936270236969,0.9141806815917081,0.2776186722539455,0.7813050970012343,0.9385134374214862
HCT15,Crizotinib (hydrochloride),0.5,11,b2,-2.4689005985856056,2.0191592645805083,-1.2227369291240795,0.22142907407017698,0.6185257513182432
HCT15,Crizotinib (hydrochloride),5.0,12,b2,-0.356048583984375,0.5927381732621092,-0.600684416906839,0.5480502000736815,0.8427720149964704
HCT15,Cyclosporin A,0.050000000745058,10,b2,1.5785208474844696,0.6286098204187307,2.511129791820596,0.012034544048132192,0.17198016011482123
HCT15,Cyclosporin A,0.5,11,b2,-0.8898943215608598,0.9871109426169857,-0.9015139870718184,0.36731510041329074,0.7409857668619296
HCT15,Cyclosporin A,5.0,12,b2,-0.42986389994621277,0.7227142906586979,-0.5947909229170288,0.5519832358312331,0.8442497716080559
HCT15,Cysteamine (hydrochloride),0.050000000745058,4,b2,-0.29074969887733465,1.1028765067648825,-0.2636285178747745,0.7920661815907453,0.9415132579779897
HCT15,Cysteamine (hydrochloride),0.5,5,b2,-0.43757107853889465,1.1413157847992907,-0.3833917697159029,0.7014293048225988,0.9101058096778281
HCT15,Cysteamine (hydrochloride),5.0,6,b2,0.1827727183699607,0.49659659028821485,0.3680506913345559,0.7128354367148952,0.9138941523058104
HCT15,Cysteamine (hydrochloride),5.0,14,b2,-0.483813114464283,1.0081620538306257,-0.47989617604231416,0.6313012204603017,0.8817054413044518
HCT15,Cytarabine,0.050000000745058,7,b2,-1.5971826910972595,0.9907224365320224,-1.612139416856373,0.1069316050131921,0.4663966286858202
HCT15,Cytarabine,0.050000000745058,13,b2,-0.6496311426162718,1.4066079349265586,-0.46184237020544755,0.6441943638996446,0.8870584996449143
HCT15,Cytarabine,0.5,8,b2,1.042093813419342,0.7121845889271323,1.46323555665421,0.14340293451966243,0.5249368225178056
HCT15,Cytarabine,0.5,13,b2,1.7793713510036469,0.9641609060093166,1.8455128598487822,0.06496296955494495,0.3796598843551536
HCT15,Cytarabine,5.0,9,b2,0.2635904029011726,1.0024802702430977,0.26293824499633583,0.7925981779015914,0.941553619709448
HCT15,Cytarabine,5.0,13,b2,1.8814151883125305,0.8350475620426075,2.2530635065988407,0.024255145037347017,0.2431178185222283
HCT15,Cytarabine (hydrochloride),0.050000000745058,7,b2,-0.8857868909835813,0.9574669780509144,-0.9251357083737237,0.35489532075275454,0.7314520102026982
HCT15,Cytarabine (hydrochloride),0.5,8,b2,-0.000517860054969798,0.8582583177874625,-0.0006033848367526568,0.9995185685837452,0.999989202696323
HCT15,Cytarabine (hydrochloride),5.0,9,b2,-0.38519367575645447,0.9699887386055286,-0.3971114925624962,0.6912852454314896,0.9062213306952102
HCT15,DT-061,0.050000000745058,1,b2,0.699252463877201,0.663531062930274,1.0538353107225678,0.29195832397231325,0.685414318987674
HCT15,DT-061,0.5,2,b2,1.363405428826809,0.5589559414360294,2.439200172600448,0.014719812010754889,0.19118577494667835
HCT15,DT-061,5.0,3,b2,-1.2293381094932556,2.1918161149326982,-0.5608764809775129,0.5748817441769591,0.8549805069012426
HCT15,DTP3,0.050000000745058,13,b2,2.0204893201589584,0.802100188827784,2.518998684081809,0.011768909654464409,0.16999901599297013
HCT15,DTP3,0.5,2,b2,-1.1414825320243835,0.8020723718478013,-1.4231665022878852,0.15468789372115446,0.5402046091875206
HCT15,DTP3,5.0,3,b2,-1.07723268866539,1.589527728859622,-0.6777061318950575,0.49795803775127967,0.8181498465156911
HCT15,Dabrafenib,0.050000000745058,1,b2,-0.5812757536768913,0.6847424175710358,-0.8488969556447687,0.3959386330219793,0.7614266502949834
HCT15,Dabrafenib,0.5,2,b2,-0.9338224232196807,0.7901982719352278,-1.1817571062674073,0.23730209199198782,0.6341314959473638
HCT15,Dabrafenib,5.0,3,b2,-0.9464139044284821,1.0493669749490673,-0.9018903081778591,0.3671151402728081,0.740872531899343
HCT15,Daidzin,0.050000000745058,7,b2,0.5948437601327897,0.9242412660624262,0.6436022518957859,0.5198333896249456,0.8290920806280979
HCT15,Daidzin,0.050000000745058,13,b2,1.9526988714933393,0.8044086115026386,2.4274962296160525,0.015203444874268196,0.19402198051031183
HCT15,Daidzin,0.5,8,b2,-0.008070126175880404,0.883112601943564,-0.009138275411447624,0.9927088126158229,0.9977980015333183
HCT15,Daidzin,0.5,13,b2,0.12972024083137518,1.145126542678057,0.11328026728644693,0.9098083609550769,0.9779053907765678
HCT15,Daidzin,5.0,9,b2,-0.5855358988046646,1.2957975767158374,-0.4518729694561468,0.6513604983576953,0.890428926100599
HCT15,Daidzin,5.0,13,b2,-0.5814290046691895,2.058627626301318,-0.28243524824051236,0.7776097904798648,0.9369538396370223
HCT15,Dapagliflozin,0.050000000745058,10,b2,0.020417794585227994,0.6746520037125313,0.03026418727413726,0.975856357896564,0.9946748147352961
HCT15,Dapagliflozin,0.5,11,b2,-0.13272281736135488,0.7289233463360041,-0.1820806234681569,0.8555194547746157,0.9627333768326042
HCT15,Dapagliflozin,5.0,12,b2,-1.0109862014651299,0.520376950120485,-1.9427958929215678,0.05204082435104674,0.3427568510262711
HCT15,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.050000000745058,7,b2,-1.8297628164291382,2.0735335667896257,-0.8824370368221679,0.37754051455772486,0.7476392072089542
HCT15,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.5,8,b2,0.44719525426626205,0.8386865877356061,0.5332090208735272,0.5938888976810627,0.8642478768594365
HCT15,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",5.0,9,b2,0.7837186455726624,1.244756068713145,0.6296162479311205,0.5289456904916291,0.8338020423704927
HCT15,Daptomycin,0.050000000745058,13,b2,1.2944218516349792,0.7803340601490996,1.6588047577823941,0.09715514132088969,0.44683479038346197
HCT15,Daptomycin,0.5,13,b2,1.0420253127813337,1.063778185467544,0.9795513077976404,0.3273076503379282,0.7124546150147012
HCT15,Daptomycin,5.0,13,b2,-1.190284326672554,1.0986335005313164,-1.0834225663944472,0.2786209037191921,0.673918622322926
HCT15,Darinaparsin,0.050000000745058,4,b2,-0.3636534810066223,0.8047080423913102,-0.451907352542385,0.6513357274211399,0.890428926100599
HCT15,Darinaparsin,0.5,5,b2,-0.43833396397531044,0.7373809871196109,-0.5944470655360254,0.5522131370542019,0.8443053314447583
HCT15,Darinaparsin,5.0,6,b2,0.7810437232255936,0.5884085600631276,1.3273833459217506,0.18438190592938608,0.5785130319421616
HCT15,Darinaparsin,5.0,14,b2,0.9584138616919518,0.932095076499339,1.0282361594392901,0.3038387530489275,0.6948004781214772
HCT15,Darolutamide,0.050000000745058,10,b2,2.070486694574356,0.7055943179257803,2.934386859379649,0.0033420737167435674,0.08427618199293459
HCT15,Darolutamide,0.5,11,b2,0.1770352683961391,0.6778976733375907,0.26115337957204665,0.7939742285395793,0.9420342867088546
HCT15,Darolutamide,5.0,12,b2,0.6318672820925713,0.5863849042237055,1.0775640326707903,0.2812283605608862,0.6762886225773788
HCT15,Decitabine,0.050000000745058,7,b2,1.4405759572982788,1.0556413316643014,1.364645276845212,0.1723645668886986,0.5640013596024382
HCT15,Decitabine,0.5,8,b2,2.2412814497947693,0.8601308804622969,2.6057446613126385,0.009167477458413602,0.14866846243521223
HCT15,Decitabine,5.0,9,b2,-0.04406183958053589,1.0107376563893944,-0.043593744926785166,0.9652282377847466,0.9917586139006483
HCT15,Delamanid,0.050000000745058,10,b2,-0.561783567070961,0.8907871195277574,-0.6306597331232017,0.5282630330308331,0.8333477407268453
HCT15,Delamanid,0.5,11,b2,-0.5885962545871735,1.0155930248197331,-0.5795591740024493,0.5622119311644633,0.8491595817432922
HCT15,Delamanid,5.0,12,b2,-0.3242371678352355,0.6177080896418697,-0.5249035479253952,0.5996502428888175,0.8670590369438881
HCT15,Demeclocycline,0.050000000745058,4,b2,-0.43390405178070074,1.0761179413583064,-0.4032123572189632,0.6867920098133831,0.9047477183122364
HCT15,Demeclocycline,0.5,5,b2,0.108514778316021,0.7052164228940216,0.1538744345611026,0.8777087422689216,0.9687403047289581
HCT15,Demeclocycline,5.0,6,b2,-2.5130729973316193,1.4574780627698913,-1.7242612849730328,0.08466068500191432,0.42167943043056927
HCT15,Demeclocycline,5.0,14,b2,-0.6979004740715029,1.1519901730802595,-0.6058215515896419,0.5446332569231691,0.8412616085406049
HCT15,Dexamethasone,0.050000000745058,10,b2,1.9949781149625778,0.8418683202072887,2.3697032743450483,0.017802366093328678,0.20910399410866284
HCT15,Dexamethasone,0.5,11,b2,1.1240997612476349,0.7027709697046759,1.5995250368978862,0.10970399004895318,0.4718062606568338
HCT15,Dexamethasone,5.0,12,b2,-0.44597393274307257,0.5467836354781336,-0.815631456038533,0.41471095282647386,0.7727149584481571
HCT15,Dexmedetomidine,0.050000000745058,7,b2,0.23982731252908712,0.9835202404847467,0.24384583321933836,0.8073502217400894,0.9473670074501468
HCT15,Dexmedetomidine,0.5,8,b2,1.3852007240056992,0.736303330618032,1.8812908571838203,0.05993236404602893,0.3664495102596408
HCT15,Dexmedetomidine,5.0,9,b2,1.9749919921159744,1.0829054995056702,1.8237897886911907,0.06818385822869523,0.3879474081651457
HCT15,Diammonium Glycyrrhizinate,0.050000000745058,4,b2,-0.6855694055557251,1.2457955937422491,-0.5503064940985553,0.5821091707622117,0.858512073966299
HCT15,Diammonium Glycyrrhizinate,0.5,5,b2,1.0000804364681246,0.8825275078769845,1.1332002997548782,0.25713014834131176,0.6550743431192575
HCT15,Diammonium Glycyrrhizinate,5.0,6,b2,0.7705141603946686,0.5257958629315383,1.4654245396658703,0.14280512631916298,0.524339955611874
HCT15,Diammonium Glycyrrhizinate,5.0,14,b2,-0.07811975479125977,1.2388242889508958,-0.06305959246037697,0.9497190507729351,0.9885210046746538
HCT15,Digitoxin,0.050000000745058,10,b2,1.4867783188819885,0.8164514378682012,1.8210248030967366,0.06860308664373331,0.3887188095407217
HCT15,Digitoxin,0.5,11,b2,-0.2333079874515533,0.648017301860904,-0.36003357747017767,0.7188220237713827,0.9164313649710264
HCT15,Digitoxin,5.0,12,b2,-0.4994067698717118,0.9667677135887209,-0.5165736948515512,0.6054537824591353,0.86945189111947
HCT15,Dihydroartemisinin,0.050000000745058,10,b2,-0.2195337675511837,1.0638927615549698,-0.20634952646008833,0.83651789435193,0.9566765278212386
HCT15,Dihydroartemisinin,0.5,11,b2,1.0480727553367615,0.8630665736993397,1.2143591088743417,0.22461062310250046,0.6223940906715583
HCT15,Dihydroartemisinin,5.0,12,b2,-1.6052269637584686,0.6751913816229559,-2.377439948803832,0.017433281331598032,0.20722257934043742
HCT15,Dimethyl fumarate,0.050000000745058,7,b2,-0.03277790546417236,1.0407309926750663,-0.0314950796073834,0.9748747161045156,0.994361744501288
HCT15,Dimethyl fumarate,0.5,8,b2,0.769610896706581,0.6269974028507513,1.2274546803661592,0.21965174538083687,0.6164086571625467
HCT15,Dimethyl fumarate,5.0,9,b2,-0.49222049862146383,0.9770239496071609,-0.5037957348122065,0.6144049252317278,0.8733127783832354
HCT15,Dinaciclib,0.050000000745058,7,b2,-0.0998934805393219,1.5884634259282875,-0.0628868621768517,0.9498565966008602,0.9885210046746538
HCT15,Dinaciclib,0.5,8,b2,0.1264734566211701,2.021958742077198,0.06254996899256283,0.9501248703100709,0.9885210046746538
HCT15,Dinaciclib,5.0,9,b2,0.7796317003667356,2.203721936902151,0.35377952513495925,0.7235041190054827,0.9177137380199383
HCT15,Diphenhydramine,0.050000000745058,7,b2,-0.2561779022216796,1.1289014295805044,-0.22692672319218724,0.8204807219572343,0.9516406723090142
HCT15,Diphenhydramine,0.5,8,b2,1.5737615898251534,0.6573094730142132,2.3942475415855196,0.016654504360779646,0.20263635947831143
HCT15,Diphenhydramine,5.0,9,b2,-0.1552482508122921,1.0895207359303898,-0.14249224057192336,0.8866912079609699,0.9716491045314152
HCT15,Docetaxel,0.050000000745058,4,b2,0.8453174680471423,0.9298695735194614,0.9090710053536883,0.3633126464198698,0.7389902919750849
HCT15,Docetaxel,0.5,5,b2,0.2844541072845459,0.609921984215173,0.4663778559327909,0.6409450591166609,0.8861048405246406
HCT15,Docetaxel,5.0,6,b2,0.18870219588279719,0.7820599027773657,0.24128867266132722,0.8093313894844123,0.9479291122694409
HCT15,Docetaxel,5.0,14,b2,-1.24208864569664,0.8507570270827873,-1.459980471693209,0.14429544103297293,0.526327583370237
HCT15,Docetaxel (Trihydrate),0.050000000745058,7,b2,0.3164842426776886,0.8758598303898524,0.3613412006083426,0.7178443976979648,0.9161933767883919
HCT15,Docetaxel (Trihydrate),0.5,8,b2,1.3271407261490822,0.5275471772739702,2.515681598386907,0.011880245611976526,0.1705926195807942
HCT15,Docetaxel (Trihydrate),5.0,9,b2,1.3019077479839327,0.9522420388421584,1.3672025544754742,0.17156182489644312,0.5628531134434751
HCT15,Dorzolamide (hydrochloride),0.050000000745058,7,b2,0.45402726531028736,0.9435602131686994,0.4811852587399334,0.6303848368542884,0.881572698427776
HCT15,Dorzolamide (hydrochloride),0.5,8,b2,0.7296948432922363,0.7888352768104577,0.9250281582774198,0.35495126060837223,0.7314697446305922
HCT15,Dorzolamide (hydrochloride),5.0,9,b2,-1.6477546393871307,1.3301381688698266,-1.2387845698670328,0.21542528966754337,0.6121808728327948
HCT15,Doxorubicin (hydrochloride),0.050000000745058,7,b2,-4.370261854026467,2.0729525589002296,-2.108230521370463,0.0350110544271405,0.28717376461358357
HCT15,Doxorubicin (hydrochloride),0.5,8,b2,0.24767880886793142,0.7593231602813253,0.32618366174445107,0.744285402034452,0.9248127601339399
HCT15,Doxorubicin (hydrochloride),5.0,9,b2,-0.7075754944235086,1.0973042537024067,-0.6448307222323099,0.5190368903531898,0.8287915536478072
HCT15,Doxycycline (monohydrate),0.050000000745058,7,b2,0.00018894672393798828,1.5479723197656607,0.0001220607897992594,0.9999026095805816,0.999989202696323
HCT15,Doxycycline (monohydrate),0.5,8,b2,-0.47955264523625374,1.0983042570371357,-0.4366300523408052,0.6623796643344542,0.8954467848575379
HCT15,Doxycycline (monohydrate),5.0,9,b2,-0.9885528609156609,0.909727649544304,-1.0866470436628386,0.2771928259682225,0.6731079071317143
HCT15,Drospirenone,0.050000000745058,10,b2,0.2722242176532746,1.370858233507685,0.1985794088690853,0.8425917621597375,0.9587127136588094
HCT15,Drospirenone,0.5,11,b2,-0.21045316755771631,0.8782870802348087,-0.23961774264224855,0.8106266087971566,0.9482657725078913
HCT15,Drospirenone,5.0,12,b2,-0.34916418232023716,0.568475325274877,-0.6142116760325604,0.5390754587165679,0.8389142093448707
HCT15,ERK5-IN-2,0.050000000745058,1,b2,-0.004060178995132502,0.7531130540444968,-0.0053911945534974234,0.9956984699388033,0.9988368271963495
HCT15,ERK5-IN-2,0.5,2,b2,-0.31347544118762005,0.9602550331826155,-0.3264501932873547,0.7440837668851725,0.9247313052277246
HCT15,ERK5-IN-2,5.0,3,b2,-0.7223217487335205,1.227111875915176,-0.588635610909409,0.5561057399575916,0.8462136758464947
HCT15,ETC-206,0.050000000745058,1,b2,-1.6928888708353043,1.268745612165921,-1.334301261499784,0.1821051443495263,0.5758380316498052
HCT15,ETC-206,0.5,2,b2,-0.5463998764753342,0.7178274121474103,-0.7611855819782034,0.44654622874238614,0.7912130589762371
HCT15,ETC-206,5.0,3,b2,0.8682142198085785,1.4910997397134882,0.5822643493824257,0.560388634979688,0.848572672578612
HCT15,EX229,0.050000000745058,1,b2,-1.0668427795171738,1.6077680053558139,-0.6635551746043556,0.5069750549735459,0.8226530131135216
HCT15,EX229,0.5,2,b2,0.8845507651567459,0.7131875608726135,1.2402778927810556,0.21487262638707794,0.611568854548152
HCT15,EX229,5.0,3,b2,-0.41530219465494156,1.800917918725259,-0.23060584290754588,0.8176210279674516,0.9510406398023472
HCT15,Econazole,0.050000000745058,10,b2,0.7145252702757716,0.7725056669120481,0.9249450209627035,0.3549945064978026,0.7315233926311413
HCT15,Econazole,0.5,11,b2,0.27210159599781036,0.6156297757343292,0.44198901145293845,0.6584971576023182,0.8937695375134063
HCT15,Econazole,5.0,12,b2,-0.3651778325438499,0.6557363004145642,-0.5568973874299473,0.5775975397320108,0.8562577515455765
HCT15,Edoxaban (tosylate monohydrate),0.050000000745058,13,b2,-0.450756698846817,0.7360665351541311,-0.6123858066070471,0.5402825301931957,0.8392085508321735
HCT15,Edoxaban (tosylate monohydrate),0.5,13,b2,1.3671497404575348,0.9640258115121277,1.4181671529241369,0.1561419693134901,0.5423669901982896
HCT15,Edoxaban (tosylate monohydrate),5.0,13,b2,2.4817326962947845,0.9160723123457958,2.709101304393521,0.006746573656877564,0.12666479673492265
HCT15,Elagolix sodium,0.050000000745058,4,b2,-0.01902318745851511,0.8864914370824003,-0.021458963575693157,0.9828795382408881,0.996331116085035
HCT15,Elagolix sodium,0.5,5,b2,0.12451907992362969,0.9664373412759825,0.1288434072293065,0.8974815577592056,0.9747673124800256
HCT15,Elagolix sodium,5.0,6,b2,-0.5153568685054779,0.7877216817689181,-0.6542372521068428,0.5129589648879986,0.8256243855381145
HCT15,Elagolix sodium,5.0,14,b2,1.4878026843070984,1.0421157370182252,1.4276750954400745,0.1533853976743335,0.5391181318170762
HCT15,Elimusertib hydrochloride,0.050000000745058,1,b2,1.123184879310429,0.7280324506665907,1.542767603672109,0.12288717245047086,0.49294094787643583
HCT15,Elimusertib hydrochloride,0.5,2,b2,0.5658761952072382,0.6828366187112056,0.8287138968546824,0.40726632022174136,0.7675779321752603
HCT15,Elimusertib hydrochloride,5.0,3,b2,-0.4633336961269378,1.664435689150995,-0.2783728438094702,0.7807261634686328,0.9382902189736164
HCT15,Encorafenib,0.050000000745058,1,b2,1.0384826734662054,0.7151559646703607,1.4521065680335572,0.14647197596625053,0.5290619686491801
HCT15,Encorafenib,5.0,3,b2,-0.14638882875442508,0.832546699699794,-0.17583257348471992,0.860425478359628,0.9642119875530846
HCT15,Entecavir (monohydrate),0.050000000745058,7,b2,-0.3920321464538575,1.0929927854600257,-0.3586777073636918,0.7198362071494435,0.916739672228515
HCT15,Entecavir (monohydrate),0.5,8,b2,0.1423042565584183,0.6278146166770445,0.22666604564197546,0.8206834315846904,0.9516601857849841
HCT15,Entecavir (monohydrate),5.0,9,b2,0.3645030260086059,0.7783196179280352,0.4683204914954469,0.6395554166609867,0.885233664671938
HCT15,Entrectinib,0.050000000745058,10,b2,-0.43818648159503937,0.7234427063854494,-0.6056961770813322,0.5447165230703843,0.8412616085406049
HCT15,Entrectinib,0.5,11,b2,-0.9988066852092743,0.8383921510598306,-1.1913359207223733,0.23352173773268947,0.6306567229116654
HCT15,Entrectinib,5.0,12,b2,-0.5420376360416412,0.9185326416638164,-0.5901125463106051,0.5551151979944579,0.84571782503662
HCT15,Epirubicin (hydrochloride),0.050000000745058,7,b2,0.3015151023864746,1.1422816560525486,0.26395863120873225,0.7918117960101319,0.941406708178375
HCT15,Epirubicin (hydrochloride),0.5,8,b2,0.8227267563343048,0.6800358347192946,1.2098285330418068,0.22634469506780475,0.6238820407613929
HCT15,Epirubicin (hydrochloride),5.0,9,b2,0.15348118543624883,1.0729410140187658,0.14304717913743992,0.8862529207384597,0.9714720601253237
HCT15,Eplerenone,0.050000000745058,7,b2,-1.3978786841034887,1.2312194324546892,-1.1353611283705374,0.2562240395482821,0.6542661797604669
HCT15,Eplerenone,0.5,8,b2,0.9718479812145233,0.7534742894448563,1.2898223533686333,0.19711234487586005,0.593389633692274
HCT15,Eplerenone,5.0,9,b2,0.4370960146188735,0.8759676732742074,0.49898646714334594,0.6177889177423729,0.8751212108193603
HCT15,Erdafitinib ,0.050000000745058,1,b2,0.787303626537323,0.704921286312225,1.1168674316193214,0.2640510117272876,0.6611158270367956
HCT15,Erdafitinib ,5.0,3,b2,0.2894624434411526,1.1605230824187736,0.24942411557885788,0.803032732959241,0.9456172477269794
